product_id,category_name
106056555,that-lung-nu-ban-nho
225952942,that-lung-nu-ban-nho
198115079,that-lung-nu-ban-nho
201127366,that-lung-nu-ban-nho
208269742,that-lung-nu-ban-nho
201167381,that-lung-nu-ban-nho
252757489,that-lung-nu-ban-nho
198114216,that-lung-nu-ban-nho
201176524,that-lung-nu-ban-nho
170281615,that-lung-nu-ban-nho
225953194,that-lung-nu-ban-nho
225952968,that-lung-nu-ban-nho
208269588,that-lung-nu-ban-nho
197264594,that-lung-nu-ban-nho
144544716,that-lung-nu-ban-nho
144545872,that-lung-nu-ban-nho
144869845,that-lung-nu-ban-nho
144872215,that-lung-nu-ban-nho
161560863,that-lung-nu-ban-nho
225953093,that-lung-nu-ban-nho
106056536,that-lung-nu-ban-nho
145216063,that-lung-nu-ban-nho
201127270,that-lung-nu-ban-nho
177611702,that-lung-nu-ban-nho
225953416,that-lung-nu-ban-nho
208269790,that-lung-nu-ban-nho
225941470,that-lung-nu-ban-nho
177561222,that-lung-nu-ban-nho
155166885,that-lung-nu-ban-nho
232446630,that-lung-nu-ban-nho
208269675,that-lung-nu-ban-nho
225953320,that-lung-nu-ban-nho
225952944,that-lung-nu-ban-nho
201176630,that-lung-nu-ban-nho
225953027,that-lung-nu-ban-nho
198227522,that-lung-nu-ban-nho
199148097,that-lung-nu-ban-nho
179546398,that-lung-nu-ban-nho
135288392,that-lung-nu-ban-nho
255306391,that-lung-nu-ban-nho
261832688,that-lung-nu-ban-nho
253182660,that-lung-nu-ban-nho
263028182,that-lung-nu-ban-nho
263028036,that-lung-nu-ban-nho
204027182,that-lung-nu-ban-nho
124554288,that-lung-nu-ban-nho
254146684,that-lung-nu-ban-nho
254146029,that-lung-nu-ban-nho
248822823,that-lung-nu-ban-nho
176271013,phu-kien-cuoi
68346989,phu-kien-cuoi
185261354,phu-kien-cuoi
119194550,phu-kien-cuoi
154165705,phu-kien-cuoi
134920514,phu-kien-cuoi
133674082,phu-kien-cuoi
135267497,phu-kien-cuoi
198201803,phu-kien-cuoi
155346934,phu-kien-cuoi
136872218,phu-kien-cuoi
154096027,phu-kien-cuoi
69309073,phu-kien-cuoi
191643029,phu-kien-cuoi
114688358,phu-kien-cuoi
138849100,phu-kien-cuoi
191659631,phu-kien-cuoi
136209403,phu-kien-cuoi
139214267,phu-kien-cuoi
154165518,phu-kien-cuoi
171329966,phu-kien-cuoi
180975882,phu-kien-cuoi
191671701,phu-kien-cuoi
169898423,phu-kien-cuoi
179500791,phu-kien-cuoi
148641077,phu-kien-cuoi
136679195,phu-kien-cuoi
178116300,phu-kien-cuoi
153529505,phu-kien-cuoi
209402284,phu-kien-cuoi
168581970,phu-kien-cuoi
191641280,phu-kien-cuoi
191663049,phu-kien-cuoi
141596019,phu-kien-cuoi
252575039,phu-kien-cuoi
209402446,phu-kien-cuoi
209401268,phu-kien-cuoi
209401227,phu-kien-cuoi
172703100,phu-kien-cuoi
136873802,phu-kien-cuoi
188650085,khan-gang-tay-nam
192909435,khan-gang-tay-nam
127666333,khan-gang-tay-nam
97770252,khan-gang-tay-nam
217577837,khan-gang-tay-nam
127666828,khan-gang-tay-nam
178321029,khan-gang-tay-nam
110167054,khan-gang-tay-nam
201161808,khan-gang-tay-nam
127667857,khan-gang-tay-nam
35476045,khan-gang-tay-nam
97770493,khan-gang-tay-nam
108900020,khan-gang-tay-nam
149764383,khan-gang-tay-nam
97770569,khan-gang-tay-nam
108900101,khan-gang-tay-nam
97770181,khan-gang-tay-nam
121107038,khan-gang-tay-nam
121107207,khan-gang-tay-nam
119925971,khan-gang-tay-nam
26287966,khan-gang-tay-nam
36860822,khan-gang-tay-nam
134270041,khan-gang-tay-nam
108900300,khan-gang-tay-nam
119925912,khan-gang-tay-nam
208756219,khan-gang-tay-nam
128801388,khan-gang-tay-nam
119926262,khan-gang-tay-nam
34483308,khan-gang-tay-nam
203843047,khan-gang-tay-nam
134920635,khan-gang-tay-nam
242719045,khan-gang-tay-nam
97770693,khan-gang-tay-nam
97769951,khan-gang-tay-nam
208752119,khan-gang-tay-nam
208757152,khan-gang-tay-nam
252395703,khan-gang-tay-nam
208750796,khan-gang-tay-nam
180389176,khan-gang-tay-nam
163872432,khan-gang-tay-nam
112337513,day-that-lung-day-nit
117742259,day-that-lung-day-nit
194116194,day-that-lung-day-nit
133865099,day-that-lung-day-nit
80284149,day-that-lung-day-nit
82936367,day-that-lung-day-nit
137499803,day-that-lung-day-nit
144234531,day-that-lung-day-nit
186452005,day-that-lung-day-nit
84562316,day-that-lung-day-nit
142365980,day-that-lung-day-nit
128801386,day-that-lung-day-nit
137499727,day-that-lung-day-nit
144531323,day-that-lung-day-nit
122390781,day-that-lung-day-nit
137499199,day-that-lung-day-nit
79552070,day-that-lung-day-nit
73475048,day-that-lung-day-nit
80216675,day-that-lung-day-nit
77671797,day-that-lung-day-nit
206417399,day-that-lung-day-nit
77674593,day-that-lung-day-nit
153866101,day-that-lung-day-nit
95550907,day-that-lung-day-nit
87031380,day-that-lung-day-nit
192019469,day-that-lung-day-nit
215935620,day-that-lung-day-nit
103886996,day-that-lung-day-nit
137499644,day-that-lung-day-nit
142348928,day-that-lung-day-nit
174397742,day-that-lung-day-nit
87011715,day-that-lung-day-nit
99091146,day-that-lung-day-nit
144202933,day-that-lung-day-nit
145309743,day-that-lung-day-nit
160316310,day-that-lung-day-nit
169773114,day-that-lung-day-nit
111981697,day-that-lung-day-nit
118066307,day-that-lung-day-nit
188702015,day-that-lung-day-nit
